class,cap-shape,cap-surface,cap-colour,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-colour,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-colour-above-ring,stalk-colour-below-ring,veil-type,veil-colour,ring-number,ring-type,sport-print-colour,population,habitat
edible,bell,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
